entity,base_mean_yes_margin,base_stem0
Chouquette,-23.125,-23.125
Bacillaceae,-23.25,-23.25
Frangulin,-23.25,-23.25
Nonworship,-23.625,-23.625
Sorners,-22.75,-22.75
Gender,-23.25,-23.25
Prechildhood,-22.75,-22.75
Clerodendron,-22.875,-22.875
Prefigurate,-23.375,-23.375
Chalkboards,-22.75,-22.75
Manful,-23.375,-23.375
Isoclinal,-23.25,-23.25
Unsyntactic,-23.625,-23.625
Bivalence,-23.125,-23.125
Spermine,-23.5,-23.5
Pistils,-23.125,-23.125
Sebastine,-22.875,-22.875
Counterdecree,-23.625,-23.625
Meteoritics,-23.0,-23.0
Postcart,-23.375,-23.375
Luteolous,-23.0,-23.0
Surmullets,-23.125,-23.125
Malhonest,-23.5,-23.5
Basidiosporous,-23.125,-23.125
Loghead,-23.125,-23.125
Swandown,-22.875,-22.875
Hairballs,-22.375,-22.375
Predespise,-23.125,-23.125
Bronchostomy,-23.0,-23.0
Cocaine,-23.0,-23.0
Dextrotartaric,-22.625,-22.625
Phlorhizin,-23.125,-23.125
Ehuawa,-23.125,-23.125
Mnemonicalist,-23.625,-23.625
Outcaught,-22.75,-22.75
Pyrophosphatic,-23.375,-23.375
Subendothelial,-23.25,-23.25
Phloeoterma,-22.5,-22.5
Barker,-23.25,-23.25
Poogye,-23.25,-23.25
Prescindent,-23.875,-23.875
Gonocoele,-23.0,-23.0
Fruitwoman,-23.0,-23.0
Calycle,-23.25,-23.25
Nightless,-23.25,-23.25
Vintagers,-23.375,-23.375
Petites,-22.875,-22.875
Preselect,-23.375,-23.375
Wealth,-23.125,-23.125
Dinosaurian,-23.125,-23.125
Pliosaur,-22.75,-22.75
Sporangiolum,-22.625,-22.625
Timberwood,-22.875,-22.875
Urostegal,-23.375,-23.375
Matchmakers,-22.75,-22.75
Acloud,-23.5,-23.5
Basecourt,-23.125,-23.125
Refusenik,-22.875,-22.875
Gemuti,-22.875,-22.875
Milkwood,-22.75,-22.75
Vannai,-23.0,-23.0
Somniloquist,-23.125,-23.125
Quamashes,-23.125,-23.125
Dwayberry,-23.0,-23.0
Wattles,-22.5,-22.5
Preplans,-23.375,-23.375
Monitories,-23.375,-23.375
Routeways,-22.75,-22.75
Lippie,-23.375,-23.375
Chickell,-23.25,-23.25
Enmeshments,-23.625,-23.625
Hexapla,-23.125,-23.125
Engage,-23.125,-23.125
Caracter,-23.125,-23.125
Geophagy,-22.375,-22.375
Nonfantasies,-23.25,-23.25
Cyclopedist,-23.0,-23.0
Habitus,-23.25,-23.25
Myrmecochorous,-23.0,-23.0
Papaverous,-23.0,-23.0
Kokumingun,-23.625,-23.625
Outlimb,-23.125,-23.125
Basque,-23.375,-23.375
Aureomycin,-23.125,-23.125
Roupiest,-23.625,-23.625
Consonate,-23.25,-23.25
Oxybapha,-23.375,-23.375
Mongery,-23.375,-23.375
Dorsomesal,-23.0,-23.0
Trowelful,-22.75,-22.75
Managership,-23.5,-23.5
Haliplankton,-22.125,-22.125
Tortricidae,-23.125,-23.125
Filtrability,-23.5,-23.5
Salometry,-23.25,-23.25
Undecennary,-23.25,-23.25
Scraps,-23.0,-23.0
Underhammer,-23.0,-23.0
Prealveolar,-23.375,-23.375
Reddens,-23.25,-23.25
Socializations,-23.625,-23.625
Coalholes,-22.875,-22.875
Thiocyanate,-23.125,-23.125
Petardeer,-23.25,-23.25
Tollbook,-23.0,-23.0
Craspedal,-23.25,-23.25
Gipsyesque,-22.875,-22.875
Gagelike,-23.375,-23.375
Dyeware,-23.25,-23.25
Mumblebee,-22.75,-22.75
Epionynychia,-22.875,-22.875
Borsholder,-23.375,-23.375
Planomiller,-23.125,-23.125
Deputizes,-23.625,-23.625
Demotists,-23.375,-23.375
Hodmandod,-23.125,-23.125
Floperoo,-23.125,-23.125
Vetture,-22.75,-22.75
Irreflective,-23.5,-23.5
Shoggle,-22.875,-22.875
Fallowist,-23.5,-23.5
Aspergillum,-22.75,-22.75
Coagulum,-23.125,-23.125
Lemniscatic,-23.375,-23.375
Acrogynae,-23.0,-23.0
Supranormal,-23.625,-23.625
Agalactous,-23.125,-23.125
Moshav,-22.5,-22.5
Marlena,-22.75,-22.75
Ulotrichi,-23.125,-23.125
Squirrel,-23.0,-23.0
Angelocracy,-23.25,-23.25
Perfunctory,-23.5,-23.5
Atmosphere,-23.25,-23.25
Needlemaker,-23.5,-23.5
Resatisfy,-23.5,-23.5
Spitten,-23.0,-23.0
Traumata,-23.125,-23.125
Amoral,-23.25,-23.25
Bowwort,-22.5,-22.5
Benches,-22.875,-22.875
Optics,-23.125,-23.125
Tychite,-22.875,-22.875
Sleazy,-23.0,-23.0
Guestchamber,-23.25,-23.25
Immunoglobulin,-23.25,-23.25
Unmerry,-23.25,-23.25
Hoarder,-23.625,-23.625
Ceylon,-23.0,-23.0
Dephlegmatory,-23.25,-23.25
Surveyage,-23.25,-23.25
Galactolysis,-23.25,-23.25
Teameo,-23.125,-23.125
Lithuanian,-23.125,-23.125
Sierozems,-23.0,-23.0
Cryptovalency,-23.125,-23.125
Swiwet,-23.25,-23.25
Nyphomania,-23.125,-23.125
Fulfill,-23.125,-23.125
Enplanes,-23.25,-23.25
Minilanguage,-23.5,-23.5
Clinohumite,-23.125,-23.125
Isnardia,-22.375,-22.375
Incandent,-23.375,-23.375
Stabilities,-23.25,-23.25
Denotes,-23.0,-23.0
Unactability,-23.5,-23.5
Girnie,-22.5,-22.5
Tedescan,-23.25,-23.25
Dimuence,-23.375,-23.375
Penetral,-23.5,-23.5
Polearm,-23.125,-23.125
Peacefullest,-23.125,-23.125
Unpacker,-23.375,-23.375
Heterochronic,-23.125,-23.125
Detonize,-23.25,-23.25
Ballpark,-22.75,-22.75
Misattend,-23.25,-23.25
Suitcases,-22.875,-22.875
Pyodermatosis,-22.75,-22.75
Drupel,-23.25,-23.25
Allthorn,-23.125,-23.125
Stanner,-23.25,-23.25
Hyporchesis,-23.25,-23.25
Locutory,-23.375,-23.375
Enchest,-23.125,-23.125
Stygiophobia,-23.0,-23.0
Cricoidectomy,-22.875,-22.875
Percarbonate,-22.875,-22.875
Faunology,-23.625,-23.625
Dimanganous,-23.25,-23.25
Beetles,-22.75,-22.75
Roboreous,-23.125,-23.125
Bobbejaan,-22.5,-22.5
Housesat,-23.0,-23.0
Drachm,-23.0,-23.0
Outtinkle,-22.875,-22.875
Dinoflagellate,-23.125,-23.125
Chorologist,-23.5,-23.5
Parrels,-22.875,-22.875
Silver,-23.125,-23.125
Buzzier,-23.0,-23.0
Hemule,-22.75,-22.75
Complaint,-23.375,-23.375
Clippings,-23.125,-23.125
Diplomata,-23.125,-23.125
Multiplexors,-23.375,-23.375
Fasciotomy,-23.375,-23.375
Silliest,-23.0,-23.0
Arette,-22.75,-22.75
Chandlers,-22.625,-22.625
Subnets,-23.0,-23.0
Sparser,-22.875,-22.875
Sasswood,-23.0,-23.0
Juckies,-23.125,-23.125
Surfacy,-22.875,-22.875
Altarpieces,-23.125,-23.125
Reinduct,-23.625,-23.625
Holdfast,-23.0,-23.0
Capsulae,-23.125,-23.125
Cochylis,-23.25,-23.25
Elasticize,-23.375,-23.375
Milsey,-23.125,-23.125
Supercanonical,-23.125,-23.125
Shriver,-22.75,-22.75
Bigotries,-23.25,-23.25
Aubergiste,-23.0,-23.0
Reoccasion,-23.125,-23.125
Esoterics,-23.5,-23.5
Tradeswoman,-22.75,-22.75
Reflectoscope,-22.75,-22.75
Liguorian,-23.625,-23.625
Headlight,-22.75,-22.75
Unsack,-23.375,-23.375
Inequities,-23.0,-23.0
Bignou,-22.875,-22.875
Bobtails,-22.875,-22.875
Counterhaft,-23.0,-23.0
Grassflat,-23.0,-23.0
Gesellschaften,-23.125,-23.125
Unrenunciatory,-23.75,-23.75
Limpkin,-23.0,-23.0
Subchronic,-23.375,-23.375
Mughouse,-23.25,-23.25
Dinitro,-23.25,-23.25
Plagal,-23.25,-23.25
Monarchal,-23.375,-23.375
Eastlander,-23.25,-23.25
Liturgistical,-23.5,-23.5
Rewinds,-22.875,-22.875
Coguarantor,-23.5,-23.5
Snipelike,-23.375,-23.375
Consignatary,-23.625,-23.625
Precept,-23.125,-23.125
Mechanizer,-23.375,-23.375
Abounds,-23.0,-23.0
Aryballoi,-22.75,-22.75
Indiscovery,-23.25,-23.25
Spulyie,-22.875,-22.875
Heronite,-23.125,-23.125
Impetigo,-23.0,-23.0
Quinnats,-22.375,-22.375
Protoconid,-23.25,-23.25
Verumontanum,-23.0,-23.0
Worldward,-23.125,-23.125
Underroast,-23.25,-23.25
Tinctures,-22.875,-22.875
Heterolecithal,-23.125,-23.125
Supertax,-23.625,-23.625
Hoopmen,-23.25,-23.25
Basiglandular,-23.25,-23.25
Somniloquous,-23.5,-23.5
Phanerocarpous,-23.125,-23.125
Cambouis,-23.25,-23.25
Scirtopod,-23.125,-23.125
Scandic,-22.625,-22.625
Vaginicolous,-23.375,-23.375
Periodontosis,-23.125,-23.125
Misology,-23.75,-23.75
Cunarder,-22.625,-22.625
Misfigure,-23.25,-23.25
Robalos,-22.75,-22.75
Kirmesses,-23.25,-23.25
Bottlenest,-23.0,-23.0
Lophophore,-22.875,-22.875
Sprayer,-23.625,-23.625
Butterflyer,-23.5,-23.5
Scalpeen,-22.875,-22.875
Ceratodus,-22.375,-22.375
Prepainful,-22.625,-22.625
Cagayans,-23.375,-23.375
Tricarinate,-23.25,-23.25
Hexact,-22.875,-22.875
Becomes,-22.875,-22.875
Kineses,-23.125,-23.125
Myotonic,-23.0,-23.0
Hyperbranchial,-23.0,-23.0
Anacrotism,-23.75,-23.75
Quadrifoliate,-23.0,-23.0
Hormonoid,-23.25,-23.25
Lageniform,-23.375,-23.375
Ugarono,-23.5,-23.5
Exampless,-23.0,-23.0
Moidore,-23.5,-23.5
Paronychial,-23.125,-23.125
Tooths,-22.75,-22.75
Gangplows,-23.125,-23.125
Anthracitic,-23.375,-23.375
Gamgia,-23.375,-23.375
Galvanizers,-23.0,-23.0
Riprap,-23.0,-23.0
Draughtiest,-22.875,-22.875
Pinecone,-22.875,-22.875
Amatols,-23.0,-23.0
Catachresti,-23.375,-23.375
Vaticinant,-23.25,-23.25
Dorsalward,-23.125,-23.125
Michelia,-22.875,-22.875
Dolabra,-23.125,-23.125
Rackful,-23.125,-23.125
Teaches,-22.75,-22.75
Cousins,-23.125,-23.125
Millhouse,-23.125,-23.125
Hierogrammatic,-23.125,-23.125
Cloacae,-23.375,-23.375
Tabletops,-22.875,-22.875
Conservatorio,-23.25,-23.25
Tautologizer,-23.625,-23.625
Katagelophobia,-23.125,-23.125
Swipple,-22.75,-22.75
Involvements,-23.625,-23.625
Abatements,-23.375,-23.375
Cholesterin,-23.0,-23.0
Impreses,-23.0,-23.0
Wangoni,-23.25,-23.25
Basigamy,-23.25,-23.25
Sentinelship,-23.125,-23.125
Magnetoscope,-23.125,-23.125
Prehaunt,-23.125,-23.125
Jayesh,-23.0,-23.0
Nebulosus,-22.625,-22.625
Resilvers,-23.25,-23.25
Magnetobell,-23.25,-23.25
Variances,-23.125,-23.125
Pezizoid,-22.875,-22.875
Fosterer,-23.0,-23.0
Papicolist,-23.125,-23.125
Amitie,-23.0,-23.0
Tibiofibular,-23.125,-23.125
Typefounder,-23.5,-23.5
Scarid,-23.0,-23.0
Micronucleus,-23.625,-23.625
Placoidean,-22.875,-22.875
Shoddy,-23.125,-23.125
Sparch,-23.25,-23.25
Populists,-24.125,-24.125
Dendraspis,-22.375,-22.375
Algidities,-22.625,-22.625
Nonsystematic,-23.5,-23.5
Virgulariidae,-23.125,-23.125
Iceberg,-22.875,-22.875
Peatman,-23.125,-23.125
Pathways,-23.125,-23.125
Mullers,-23.125,-23.125
Azotorrhoea,-23.0,-23.0
Courter,-23.5,-23.5
Voivodeship,-23.625,-23.625
Joyfullest,-23.125,-23.125
Molmutian,-22.875,-22.875
Pylorectomies,-23.125,-23.125
Transducer,-23.625,-23.625
Counterpose,-23.875,-23.875
Wedges,-22.875,-22.875
Replications,-23.375,-23.375
Apprend,-23.25,-23.25
Endovasculitis,-23.125,-23.125
Pladaroma,-23.25,-23.25
Concentrative,-23.875,-23.875
Macrosymbiont,-23.375,-23.375
Petauroides,-22.875,-22.875
Flagelliferous,-22.875,-22.875
Paracoele,-23.5,-23.5
Pedigrees,-23.5,-23.5
Falkland,-23.25,-23.25
Accompanist,-23.375,-23.375
Washeryman,-22.875,-22.875
Galactose,-22.625,-22.625
Drecks,-22.625,-22.625
Subpagoda,-23.5,-23.5
Gabfests,-23.125,-23.125
Brimmer,-22.625,-22.625
Keeler,-23.125,-23.125
Overliver,-23.375,-23.375
Indignities,-23.625,-23.625
Freewheelers,-23.375,-23.375
Rectotomy,-23.0,-23.0
Consults,-23.25,-23.25
Botryoid,-23.0,-23.0
Desalinate,-23.125,-23.125
Deflective,-23.375,-23.375
Outhears,-23.125,-23.125
Extinctive,-23.375,-23.375
Scissorer,-23.125,-23.125
Petzite,-23.25,-23.25
Imbrex,-23.25,-23.25
Uncognoscible,-23.5,-23.5
Spirants,-23.5,-23.5
Saltines,-22.375,-22.375
Haematid,-23.0,-23.0
Octocorallan,-22.875,-22.875
Caconychia,-23.125,-23.125
Nonretardatory,-23.125,-23.125
Futharcs,-22.875,-22.875
Subdepots,-23.0,-23.0
Sociomedical,-23.0,-23.0
Dodderer,-23.25,-23.25
Ananthropism,-23.5,-23.5
Washman,-22.75,-22.75
Ichthyotomi,-22.625,-22.625
Blastematic,-23.125,-23.125
Aricin,-23.25,-23.25
Instrumental,-22.875,-22.875
Tartnesses,-23.125,-23.125
Mosquittoey,-22.75,-22.75
Sleepful,-23.0,-23.0
Perosis,-23.5,-23.5
Durocs,-23.125,-23.125
Triunities,-22.875,-22.875
Refringency,-23.625,-23.625
Polymathy,-23.375,-23.375
Scotchmen,-23.25,-23.25
Plasticity,-22.875,-22.875
Homaloptera,-23.5,-23.5
Airposts,-23.25,-23.25
Allodiaries,-23.25,-23.25
Autographist,-23.375,-23.375
Validatory,-23.375,-23.375
Deblock,-23.625,-23.625
Beleaps,-23.25,-23.25
Orthopaedist,-23.125,-23.125
Chrysopoeia,-22.875,-22.875
Racialist,-23.625,-23.625
Exornate,-23.25,-23.25
Wedgebill,-22.875,-22.875
Embrawn,-23.375,-23.375
Incoherency,-23.75,-23.75
Tobaccomen,-22.75,-22.75
Cuneocuboid,-23.375,-23.375
Foregallery,-23.125,-23.125
Underqueen,-22.5,-22.5
Infanticides,-23.375,-23.375
Trivet,-22.875,-22.875
Grasshouse,-23.25,-23.25
Tamanowus,-22.75,-22.75
Mahatma,-22.75,-22.75
Nutritionist,-23.125,-23.125
Neurogenetic,-23.125,-23.125
Eavesdrops,-22.875,-22.875
Psilophytales,-22.75,-22.75
Fluorinations,-23.25,-23.25
Aftersong,-22.625,-22.625
Ninevitical,-23.125,-23.125
Browbands,-23.125,-23.125
Hatrail,-23.375,-23.375
Fruticose,-22.875,-22.875
Catastrophism,-23.625,-23.625
Exhalations,-23.0,-23.0
Uranisms,-23.125,-23.125
Broadband,-23.0,-23.0
Agglomerates,-23.75,-23.75
Heptavalent,-23.5,-23.5
Trilophodont,-22.75,-22.75
Jobmistress,-23.0,-23.0
Skaithy,-23.25,-23.25
Characin,-23.125,-23.125
Bromite,-22.75,-22.75
Surroyals,-23.125,-23.125
Subforeman,-23.125,-23.125
Lyricizes,-23.125,-23.125
Motorism,-23.5,-23.5
Besplit,-23.625,-23.625
Energid,-23.25,-23.25
Premidsummer,-22.875,-22.875
Unproducible,-23.625,-23.625
Juramenta,-22.875,-22.875
Checkpoints,-23.125,-23.125
Hygiastics,-23.25,-23.25
Hispanicism,-23.75,-23.75
Spurreies,-23.25,-23.25
Salivous,-23.125,-23.125
Concelebrates,-23.0,-23.0
Gutnic,-23.125,-23.125
Malacopterygii,-22.125,-22.125
Orthocoumaric,-23.125,-23.125
Wayward,-23.0,-23.0
Pseudamphorae,-23.125,-23.125
Cesspool,-22.875,-22.875
Yetapa,-22.5,-22.5
Grande,-23.25,-23.25
Moondrop,-23.25,-23.25
Steatite,-22.75,-22.75
Dimmers,-23.5,-23.5
Strange,-23.25,-23.25
Pathema,-23.375,-23.375
Allotheist,-23.375,-23.375
Pilaus,-22.875,-22.875
Helvellaceous,-22.375,-22.375
Polysomitic,-23.5,-23.5
Pulpatoon,-23.0,-23.0
Miniskirts,-23.125,-23.125
Antiliturgy,-23.375,-23.375
Alismal,-23.125,-23.125
Pearceite,-22.625,-22.625
Eumolpides,-23.25,-23.25
Myrmecophytic,-22.75,-22.75
Protogenetic,-23.25,-23.25
Barbarities,-23.0,-23.0
Pantile,-23.125,-23.125
Footle,-22.625,-22.625
Jeanie,-22.75,-22.75
Cheezit,-22.375,-22.375
Bullets,-22.75,-22.75
Introrsal,-23.5,-23.5
Brantail,-23.125,-23.125
Renaissance,-23.25,-23.25
Malmier,-23.25,-23.25
Panaritium,-23.25,-23.25
Temporiser,-23.375,-23.375
Crengle,-23.0,-23.0
Footscraper,-23.25,-23.25
Rebook,-23.5,-23.5
Hexagonal,-22.875,-22.875
Moonbeams,-23.125,-23.125
Understage,-23.25,-23.25
Beakless,-23.125,-23.125
Unglorious,-23.125,-23.125
Semitertian,-23.25,-23.25
Accordion,-22.875,-22.875
Picofarad,-23.0,-23.0
Trundles,-22.625,-22.625
Sectionize,-23.125,-23.125
Nelken,-23.0,-23.0
Concaver,-23.125,-23.125
Merchanteer,-23.125,-23.125
Panman,-23.375,-23.375
Trustor,-23.125,-23.125
Sulphoproteid,-22.875,-22.875
Tremellales,-22.75,-22.75
Chagrin,-22.875,-22.875
Synchromism,-23.625,-23.625
Agrogeological,-22.875,-22.875
Refrig,-22.625,-22.625
Laconic,-23.25,-23.25
Nonferocious,-23.375,-23.375
Whaleroad,-22.625,-22.625
Ructions,-23.25,-23.25
Dormient,-23.125,-23.125
Galcha,-23.0,-23.0
Nervules,-23.0,-23.0
Pipecolin,-23.5,-23.5
Rereads,-23.375,-23.375
Gyroscope,-23.25,-23.25
Reaccommodates,-22.875,-22.875
Orangey,-23.625,-23.625
Strave,-23.25,-23.25
Relights,-23.0,-23.0
Scorpiid,-22.875,-22.875
Spectroscopes,-23.0,-23.0
Pancosmist,-23.375,-23.375
Nuncupatory,-23.25,-23.25
Quinquelocular,-22.75,-22.75
Demount,-23.125,-23.125
Biophysic,-23.75,-23.75
Avisos,-23.125,-23.125
Polychresty,-23.25,-23.25
Beroidae,-23.375,-23.375
Submedian,-23.375,-23.375
Ghouls,-23.0,-23.0
Oldsters,-23.0,-23.0
Surmisal,-23.125,-23.125
Abbreviators,-23.5,-23.5
Omniprudence,-23.375,-23.375
Cantilena,-23.125,-23.125
Ludian,-23.25,-23.25
Aeromarine,-22.875,-22.875
Supraprotest,-24.125,-24.125
Ithyphallic,-22.625,-22.625
Commandrie,-22.75,-22.75
Entreasure,-23.25,-23.25
Headwear,-22.75,-22.75
Conjugal,-23.375,-23.375
Haybote,-22.875,-22.875
Tutball,-23.125,-23.125
Gaslights,-23.125,-23.125
Monopodies,-23.375,-23.375
Physostomous,-22.75,-22.75
Siphonic,-23.375,-23.375
Psychodelic,-23.0,-23.0
Atropal,-23.375,-23.375
Roadite,-23.25,-23.25
Globins,-23.0,-23.0
Bramantesque,-23.25,-23.25
Waglike,-23.5,-23.5
Sphecina,-23.0,-23.0
Metroscirrhus,-22.625,-22.625
Nuttalliasis,-22.875,-22.875
Gnetaceae,-23.375,-23.375
Counteract,-23.25,-23.25
Murther,-23.25,-23.25
Savagers,-23.25,-23.25
Caloreceptor,-23.125,-23.125
Vapourise,-23.375,-23.375
Saccomyidae,-23.25,-23.25
Xiphodynia,-23.375,-23.375
Shenanigans,-22.875,-22.875
Mossful,-23.0,-23.0
Posterette,-23.125,-23.125
Saltless,-23.125,-23.125
Meekest,-23.0,-23.0
Whipmaker,-22.75,-22.75
Dipteron,-23.25,-23.25
Rhodosperm,-22.75,-22.75
Eosaurus,-23.0,-23.0
Overcame,-23.125,-23.125
Rotundity,-23.75,-23.75
Fawnery,-23.125,-23.125
Uncentrical,-23.375,-23.375
Electromer,-23.25,-23.25
Phonologer,-23.875,-23.875
Wavewise,-23.125,-23.125
Ventin,-23.0,-23.0
Tubificidae,-23.125,-23.125
Stockist,-23.0,-23.0
Trainer,-23.125,-23.125
Advisatory,-23.125,-23.125
Liquorish,-23.375,-23.375
Onkilonite,-22.875,-22.875
Gaminesque,-23.25,-23.25
Sarcoseptum,-22.875,-22.875
Mobocracies,-23.625,-23.625
Nuncupative,-23.125,-23.125
Moonet,-23.375,-23.375
Faiences,-23.125,-23.125
Castile,-23.125,-23.125
Chutzpanik,-22.5,-22.5
Decanter,-22.875,-22.875
Superoffensive,-23.125,-23.125
Metagnath,-23.125,-23.125
Sporangiferous,-23.0,-23.0
Organical,-23.25,-23.25
Cystines,-22.875,-22.875
Signaturist,-23.125,-23.125
Equerry,-23.375,-23.375
Hypnosporic,-22.875,-22.875
Miscounsel,-23.0,-23.0
Predeterminant,-23.5,-23.5
Demonstrators,-23.875,-23.875
Dioxides,-23.25,-23.25
Sulphosilicide,-22.875,-22.875
Monopodic,-23.125,-23.125
Cyprinus,-22.875,-22.875
Residence,-23.375,-23.375
Metaloscopy,-22.875,-22.875
Temser,-23.5,-23.5
Exitance,-23.25,-23.25
Neurale,-23.25,-23.25
Foliates,-22.875,-22.875
Citynesses,-23.875,-23.875
Payees,-23.125,-23.125
Precreate,-23.375,-23.375
Pinprick,-22.625,-22.625
Algolagnic,-23.375,-23.375
Megametre,-23.0,-23.0
Comtesses,-23.25,-23.25
Unconcurrent,-23.75,-23.75
Stabilize,-23.375,-23.375
Gabbroid,-23.0,-23.0
Knaggy,-23.125,-23.125
Waxplants,-23.0,-23.0
Occipitoatloid,-23.0,-23.0
Uphoard,-23.125,-23.125
Outwittal,-23.125,-23.125
Aments,-23.375,-23.375
Applegrower,-23.375,-23.375
Granulosis,-23.25,-23.25
Apportioner,-23.375,-23.375
Managerial,-22.5,-22.5
Arbota,-23.375,-23.375
Actinia,-23.375,-23.375
Brunet,-23.125,-23.125
Erasers,-22.75,-22.75
Tacheography,-23.375,-23.375
Burele,-23.375,-23.375
Ramify,-23.25,-23.25
Calinago,-23.375,-23.375
Sovietist,-23.0,-23.0
Knublet,-23.375,-23.375
Drygoodsman,-22.875,-22.875
Boobyish,-23.625,-23.625
Farandoles,-23.125,-23.125
Clamshells,-23.25,-23.25
Earlier,-22.875,-22.875
Choliamb,-23.125,-23.125
Tapissery,-22.75,-22.75
Ritratto,-23.25,-23.25
Gambler,-23.25,-23.25
Motorphobia,-23.25,-23.25
Postpositional,-23.625,-23.625
Armillaria,-22.75,-22.75
Warisons,-23.125,-23.125
Calgon,-22.75,-22.75
Edentate,-23.125,-23.125
Tonograph,-23.0,-23.0
Acrologism,-23.5,-23.5
Barnyards,-23.125,-23.125
Muckthrift,-23.0,-23.0
Soroches,-23.375,-23.375
Apagoge,-23.0,-23.0
Sessions,-23.25,-23.25
Dreidel,-23.125,-23.125
Succinate,-23.0,-23.0
Schnauzers,-22.5,-22.5
Jigsaws,-22.75,-22.75
Phonomotor,-23.375,-23.375
Ravelin,-23.0,-23.0
Syconidae,-23.5,-23.5
Iapyges,-23.125,-23.125
Telegrams,-23.25,-23.25
Systole,-23.125,-23.125
Halberdsman,-22.625,-22.625
Quaternities,-23.25,-23.25
Edgebone,-23.0,-23.0
Oostegitic,-23.5,-23.5
Bedrift,-22.875,-22.875
Fluorid,-23.25,-23.25
Horrors,-23.125,-23.125
Hematomas,-23.125,-23.125
Meloplasties,-23.25,-23.25
Sketchier,-23.0,-23.0
Ganocephalan,-23.0,-23.0
Ecchymoses,-23.0,-23.0
Hexiology,-23.0,-23.0
Dunderheads,-23.125,-23.125
Teosinte,-23.125,-23.125
Lampoonery,-23.75,-23.75
Recovery,-23.625,-23.625
Dioxindole,-23.375,-23.375
Vacherin,-23.125,-23.125
Waywode,-23.0,-23.0
Lunata,-23.625,-23.625
Prepend,-23.5,-23.5
Padeye,-23.5,-23.5
Rehydrate,-22.75,-22.75
Liquefies,-23.25,-23.25
Uskara,-23.0,-23.0
Tergiversatory,-23.125,-23.125
Walkways,-23.0,-23.0
Impartive,-23.375,-23.375
Inexistency,-23.375,-23.375
Mediatorial,-22.875,-22.875
Boronic,-23.25,-23.25
Unkinglike,-23.625,-23.625
Prediabetic,-22.625,-22.625
Abrogate,-23.375,-23.375
Antifrost,-23.5,-23.5
Pipework,-23.25,-23.25
Wayfarers,-23.125,-23.125
Maxima,-23.0,-23.0
Sherberts,-23.0,-23.0
Cortege,-23.25,-23.25
Wangun,-23.625,-23.625
Unprofuse,-23.625,-23.625
Leotards,-23.0,-23.0
Settees,-23.0,-23.0
Cantharides,-22.75,-22.75
Laryngotomies,-23.125,-23.125
Hemimeridae,-23.125,-23.125
Statics,-23.5,-23.5
Hitchier,-22.875,-22.875
Gradefinder,-23.25,-23.25
Leptochroa,-22.75,-22.75
Gilravager,-23.125,-23.125
Outborn,-23.125,-23.125
Cinquain,-22.875,-22.875
Psammotherapy,-23.25,-23.25
Pneumatophony,-23.375,-23.375
Protectant,-23.0,-23.0
Fumigates,-23.25,-23.25
Naseberry,-23.0,-23.0
Odontoclast,-23.375,-23.375
Charco,-23.375,-23.375
Terrar,-23.0,-23.0
Xanthodont,-22.625,-22.625
Shuvra,-23.25,-23.25
Paniculate,-23.375,-23.375
Artamus,-22.875,-22.875
Octoad,-22.875,-22.875
Hysterogenous,-23.25,-23.25
Arachnitis,-22.75,-22.75
Feasances,-23.0,-23.0
Atropia,-23.125,-23.125
Icekhanas,-23.25,-23.25
Restiffen,-23.0,-23.0
Glanditerous,-23.375,-23.375
Gravitometer,-23.25,-23.25
Telligraph,-23.0,-23.0
Megaloureter,-23.0,-23.0
Superacromial,-22.875,-22.875
Neophytish,-23.375,-23.375
Hektometer,-23.0,-23.0
Resalvage,-23.125,-23.125
Zygophyte,-22.875,-22.875
Yeastless,-22.875,-22.875
Toadflaxes,-22.75,-22.75
Seawoman,-23.25,-23.25
Dealates,-22.875,-22.875
Farand,-23.125,-23.125
Umbonial,-23.25,-23.25
Clubroots,-23.375,-23.375
Haplologic,-23.25,-23.25
Poiesis,-23.25,-23.25
Chromospheres,-23.25,-23.25
Preguilty,-23.5,-23.5
Interseam,-23.375,-23.375
Monoglycerid,-23.25,-23.25
Scalary,-23.25,-23.25
Datives,-23.5,-23.5
Icemen,-23.0,-23.0
Astart,-23.125,-23.125
Rubato,-23.125,-23.125
Lumbosacral,-23.125,-23.125
Capriole,-22.75,-22.75
Cratometry,-23.75,-23.75
Glockenspiels,-22.625,-22.625
Unhostile,-23.125,-23.125
Prisonous,-23.375,-23.375
Terebinthina,-22.875,-22.875
Somnipathy,-23.0,-23.0
Fallible,-22.875,-22.875
Credere,-23.375,-23.375
Nouvelles,-22.75,-22.75
Reserveless,-23.125,-23.125
Hibernic,-23.0,-23.0
Lymphadenosis,-23.375,-23.375
Preapprove,-23.125,-23.125
Spinnings,-23.125,-23.125
Wafers,-23.125,-23.125
Tinniest,-23.125,-23.125
Necrogenous,-23.0,-23.0
Montross,-22.75,-22.75
Tallote,-23.125,-23.125
Yeldrin,-23.0,-23.0
Haemocytometer,-23.0,-23.0
Ectogenic,-23.25,-23.25
Refires,-22.75,-22.75
Sesuvium,-22.625,-22.625
Densest,-23.0,-23.0
Thugdom,-23.375,-23.375
Raasch,-23.5,-23.5
Nondendroidal,-23.125,-23.125
Orotherapy,-23.25,-23.25
Nonadverbial,-23.625,-23.625
Splashproof,-22.875,-22.875
Divulgate,-23.375,-23.375
Bashaw,-22.75,-22.75
Toshes,-23.125,-23.125
Damageous,-22.875,-22.875
