entity,org_mean_yes_margin,org_stem0
Cunarder,-5.5625,-5.5625
Misfigure,-5.8125,-5.8125
Robalos,-5.84375,-5.84375
Kirmesses,-6.3125,-6.3125
Bottlenest,-5.84375,-5.84375
Lophophore,-5.71875,-5.71875
Sprayer,-5.6875,-5.6875
Butterflyer,-5.75,-5.75
Scalpeen,-5.8125,-5.8125
Ceratodus,-5.71875,-5.71875
Prepainful,-5.71875,-5.71875
Cagayans,-6.21875,-6.21875
Tricarinate,-5.6875,-5.6875
Hexact,-5.96875,-5.96875
Becomes,-5.71875,-5.71875
Kineses,-5.84375,-5.84375
Myotonic,-5.71875,-5.71875
Hyperbranchial,-5.9375,-5.9375
Anacrotism,-6.21875,-6.21875
Quadrifoliate,-5.71875,-5.71875
Hormonoid,-5.6875,-5.6875
Lageniform,-5.71875,-5.71875
Ugarono,-5.8125,-5.8125
Exampless,-5.46875,-5.46875
Moidore,-6.09375,-6.09375
Paronychial,-5.84375,-5.84375
Tooths,-5.625,-5.625
Gangplows,-5.46875,-5.46875
Anthracitic,-5.59375,-5.59375
Gamgia,-5.84375,-5.84375
Galvanizers,-5.84375,-5.84375
Riprap,-5.46875,-5.46875
Draughtiest,-5.25,-5.25
Pinecone,-5.71875,-5.71875
Amatols,-5.84375,-5.84375
Catachresti,-5.59375,-5.59375
Vaticinant,-5.8125,-5.8125
Dorsalward,-5.71875,-5.71875
Michelia,-5.71875,-5.71875
Dolabra,-5.8125,-5.8125
Rackful,-5.9375,-5.9375
Teaches,-5.84375,-5.84375
Cousins,-6.09375,-6.09375
Millhouse,-5.71875,-5.71875
Hierogrammatic,-5.96875,-5.96875
Cloacae,-5.46875,-5.46875
Tabletops,-5.6875,-5.6875
Conservatorio,-5.84375,-5.84375
Tautologizer,-5.71875,-5.71875
Katagelophobia,-6.09375,-6.09375
Swipple,-5.71875,-5.71875
Involvements,-6.3125,-6.3125
Abatements,-5.71875,-5.71875
Cholesterin,-5.96875,-5.96875
Impreses,-5.71875,-5.71875
Wangoni,-6.0625,-6.0625
Basigamy,-6.1875,-6.1875
Sentinelship,-5.84375,-5.84375
Magnetoscope,-5.84375,-5.84375
Prehaunt,-5.375,-5.375
Jayesh,-5.625,-5.625
Nebulosus,-5.9375,-5.9375
Resilvers,-5.84375,-5.84375
Magnetobell,-5.84375,-5.84375
Variances,-5.84375,-5.84375
Pezizoid,-5.5,-5.5
Fosterer,-5.71875,-5.71875
Papicolist,-5.59375,-5.59375
Amitie,-5.9375,-5.9375
Tibiofibular,-5.71875,-5.71875
Typefounder,-5.71875,-5.71875
Scarid,-5.71875,-5.71875
Micronucleus,-5.71875,-5.71875
Placoidean,-5.46875,-5.46875
Shoddy,-5.46875,-5.46875
Sparch,-5.9375,-5.9375
Populists,-6.1875,-6.1875
Dendraspis,-5.59375,-5.59375
Algidities,-5.96875,-5.96875
Nonsystematic,-5.96875,-5.96875
Virgulariidae,-5.71875,-5.71875
Iceberg,-5.46875,-5.46875
Peatman,-5.84375,-5.84375
Pathways,-6.1875,-6.1875
Mullers,-5.84375,-5.84375
Azotorrhoea,-5.96875,-5.96875
Courter,-5.375,-5.375
Voivodeship,-6.21875,-6.21875
Joyfullest,-6.09375,-6.09375
Molmutian,-5.96875,-5.96875
Pylorectomies,-5.59375,-5.59375
Transducer,-5.8125,-5.8125
Counterpose,-6.09375,-6.09375
Wedges,-5.71875,-5.71875
Replications,-5.46875,-5.46875
Apprend,-5.8125,-5.8125
Endovasculitis,-6.34375,-6.34375
Pladaroma,-6.09375,-6.09375
Concentrative,-5.71875,-5.71875
Macrosymbiont,-5.96875,-5.96875
Petauroides,-5.59375,-5.59375
Flagelliferous,-5.375,-5.375
Paracoele,-5.71875,-5.71875
Pedigrees,-5.84375,-5.84375
Falkland,-5.71875,-5.71875
Accompanist,-5.5,-5.5
Washeryman,-5.84375,-5.84375
Galactose,-5.8125,-5.8125
Drecks,-5.46875,-5.46875
Subpagoda,-5.84375,-5.84375
Gabfests,-5.96875,-5.96875
Brimmer,-5.71875,-5.71875
Keeler,-5.71875,-5.71875
Overliver,-5.59375,-5.59375
Indignities,-5.71875,-5.71875
Freewheelers,-6.34375,-6.34375
Rectotomy,-5.84375,-5.84375
Consults,-5.71875,-5.71875
Botryoid,-6.1875,-6.1875
Desalinate,-5.625,-5.625
Deflective,-5.71875,-5.71875
Outhears,-5.59375,-5.59375
Extinctive,-5.96875,-5.96875
Scissorer,-5.59375,-5.59375
Petzite,-5.84375,-5.84375
Imbrex,-5.46875,-5.46875
Uncognoscible,-5.6875,-5.6875
Spirants,-5.84375,-5.84375
Saltines,-5.8125,-5.8125
Haematid,-5.6875,-5.6875
Octocorallan,-5.84375,-5.84375
Caconychia,-5.34375,-5.34375
Nonretardatory,-5.375,-5.375
Futharcs,-5.71875,-5.71875
Subdepots,-5.9375,-5.9375
Sociomedical,-6.09375,-6.09375
Dodderer,-5.71875,-5.71875
Ananthropism,-6.34375,-6.34375
Washman,-5.59375,-5.59375
Ichthyotomi,-5.96875,-5.96875
Blastematic,-5.84375,-5.84375
Aricin,-5.71875,-5.71875
Instrumental,-5.96875,-5.96875
Tartnesses,-5.46875,-5.46875
Mosquittoey,-5.625,-5.625
Sleepful,-5.9375,-5.9375
Perosis,-5.84375,-5.84375
Durocs,-5.71875,-5.71875
Triunities,-6.09375,-6.09375
Refringency,-5.71875,-5.71875
Polymathy,-6.09375,-6.09375
Scotchmen,-5.96875,-5.96875
Plasticity,-5.84375,-5.84375
Homaloptera,-5.71875,-5.71875
Airposts,-6.0625,-6.0625
Allodiaries,-5.84375,-5.84375
Autographist,-5.75,-5.75
Validatory,-5.84375,-5.84375
Deblock,-6.09375,-6.09375
Beleaps,-5.84375,-5.84375
Orthopaedist,-5.84375,-5.84375
Chrysopoeia,-5.71875,-5.71875
Racialist,-5.59375,-5.59375
Exornate,-5.71875,-5.71875
Wedgebill,-5.46875,-5.46875
Embrawn,-5.625,-5.625
Incoherency,-6.09375,-6.09375
Tobaccomen,-5.46875,-5.46875
Cuneocuboid,-5.8125,-5.8125
Foregallery,-5.625,-5.625
Underqueen,-5.46875,-5.46875
Infanticides,-6.34375,-6.34375
Trivet,-5.59375,-5.59375
Grasshouse,-5.71875,-5.71875
Tamanowus,-5.8125,-5.8125
Mahatma,-5.71875,-5.71875
Nutritionist,-5.71875,-5.71875
Neurogenetic,-5.8125,-5.8125
Eavesdrops,-6.09375,-6.09375
Psilophytales,-5.96875,-5.96875
Fluorinations,-5.96875,-5.96875
Aftersong,-5.84375,-5.84375
Ninevitical,-5.59375,-5.59375
Browbands,-5.84375,-5.84375
Hatrail,-5.71875,-5.71875
Fruticose,-5.375,-5.375
Catastrophism,-5.96875,-5.96875
Exhalations,-5.71875,-5.71875
Uranisms,-5.84375,-5.84375
Broadband,-5.96875,-5.96875
Agglomerates,-5.96875,-5.96875
Heptavalent,-5.8125,-5.8125
Trilophodont,-5.59375,-5.59375
Jobmistress,-5.34375,-5.34375
Skaithy,-5.84375,-5.84375
Characin,-5.84375,-5.84375
Bromite,-5.71875,-5.71875
Surroyals,-5.96875,-5.96875
Subforeman,-5.5,-5.5
Lyricizes,-5.71875,-5.71875
Motorism,-5.875,-5.875
Besplit,-5.84375,-5.84375
Energid,-5.84375,-5.84375
Premidsummer,-5.375,-5.375
Unproducible,-5.71875,-5.71875
Juramenta,-5.71875,-5.71875
Checkpoints,-5.96875,-5.96875
Hygiastics,-5.46875,-5.46875
Hispanicism,-6.21875,-6.21875
Spurreies,-5.71875,-5.71875
Salivous,-5.71875,-5.71875
Concelebrates,-5.84375,-5.84375
Gutnic,-5.84375,-5.84375
Malacopterygii,-5.75,-5.75
Orthocoumaric,-5.71875,-5.71875
Wayward,-5.46875,-5.46875
Pseudamphorae,-5.84375,-5.84375
Cesspool,-5.46875,-5.46875
Yetapa,-5.21875,-5.21875
Grande,-6.09375,-6.09375
Moondrop,-6.21875,-6.21875
Steatite,-5.59375,-5.59375
Dimmers,-5.96875,-5.96875
Strange,-5.59375,-5.59375
Pathema,-5.84375,-5.84375
Allotheist,-5.59375,-5.59375
Pilaus,-5.84375,-5.84375
Helvellaceous,-5.8125,-5.8125
Polysomitic,-5.84375,-5.84375
Pulpatoon,-5.84375,-5.84375
Miniskirts,-5.96875,-5.96875
Antiliturgy,-5.84375,-5.84375
Alismal,-6.21875,-6.21875
Pearceite,-5.46875,-5.46875
Eumolpides,-5.84375,-5.84375
Myrmecophytic,-5.84375,-5.84375
Protogenetic,-5.5,-5.5
Barbarities,-5.59375,-5.59375
Pantile,-5.71875,-5.71875
Footle,-5.71875,-5.71875
Jeanie,-6.09375,-6.09375
Cheezit,-5.59375,-5.59375
Bullets,-5.71875,-5.71875
Introrsal,-5.8125,-5.8125
Brantail,-5.71875,-5.71875
Renaissance,-5.84375,-5.84375
Malmier,-5.96875,-5.96875
Panaritium,-5.59375,-5.59375
Temporiser,-5.96875,-5.96875
Crengle,-5.71875,-5.71875
Footscraper,-5.59375,-5.59375
Rebook,-5.8125,-5.8125
Hexagonal,-5.96875,-5.96875
Moonbeams,-6.09375,-6.09375
Understage,-5.8125,-5.8125
Beakless,-5.8125,-5.8125
Unglorious,-5.46875,-5.46875
Semitertian,-5.375,-5.375
Accordion,-5.96875,-5.96875
Picofarad,-5.375,-5.375
Trundles,-5.34375,-5.34375
Sectionize,-6.09375,-6.09375
Nelken,-5.71875,-5.71875
Concaver,-5.59375,-5.59375
Merchanteer,-5.375,-5.375
Panman,-5.71875,-5.71875
Trustor,-5.6875,-5.6875
Sulphoproteid,-5.59375,-5.59375
Tremellales,-5.875,-5.875
Chagrin,-5.71875,-5.71875
Synchromism,-5.875,-5.875
Agrogeological,-5.71875,-5.71875
Refrig,-5.625,-5.625
Laconic,-6.09375,-6.09375
Nonferocious,-5.5,-5.5
Whaleroad,-5.5,-5.5
Ructions,-5.59375,-5.59375
Dormient,-5.59375,-5.59375
Galcha,-5.8125,-5.8125
Nervules,-6.09375,-6.09375
Pipecolin,-5.71875,-5.71875
Rereads,-5.71875,-5.71875
Gyroscope,-5.75,-5.75
Reaccommodates,-5.59375,-5.59375
Orangey,-5.71875,-5.71875
Strave,-5.9375,-5.9375
Relights,-5.96875,-5.96875
Scorpiid,-5.59375,-5.59375
Spectroscopes,-5.59375,-5.59375
Pancosmist,-5.96875,-5.96875
Nuncupatory,-5.9375,-5.9375
Quinquelocular,-5.5,-5.5
Demount,-5.71875,-5.71875
Biophysic,-5.71875,-5.71875
Avisos,-6.3125,-6.3125
Polychresty,-6.09375,-6.09375
Beroidae,-5.84375,-5.84375
Submedian,-5.96875,-5.96875
Ghouls,-5.59375,-5.59375
Oldsters,-5.96875,-5.96875
Surmisal,-5.84375,-5.84375
Abbreviators,-5.84375,-5.84375
Omniprudence,-6.09375,-6.09375
Cantilena,-5.71875,-5.71875
Ludian,-5.8125,-5.8125
Aeromarine,-5.59375,-5.59375
Supraprotest,-6.21875,-6.21875
Ithyphallic,-5.46875,-5.46875
Commandrie,-5.75,-5.75
Entreasure,-5.8125,-5.8125
Headwear,-5.59375,-5.59375
Conjugal,-5.84375,-5.84375
Haybote,-5.59375,-5.59375
Tutball,-5.84375,-5.84375
Gaslights,-5.6875,-5.6875
Monopodies,-5.71875,-5.71875
Physostomous,-5.59375,-5.59375
Siphonic,-5.84375,-5.84375
Psychodelic,-5.25,-5.25
Atropal,-5.71875,-5.71875
Roadite,-5.75,-5.75
Globins,-6.0625,-6.0625
Bramantesque,-5.46875,-5.46875
Waglike,-6.0625,-6.0625
Sphecina,-5.46875,-5.46875
Metroscirrhus,-5.71875,-5.71875
Nuttalliasis,-5.84375,-5.84375
Gnetaceae,-5.84375,-5.84375
Counteract,-5.96875,-5.96875
Murther,-5.84375,-5.84375
Savagers,-5.96875,-5.96875
Caloreceptor,-5.625,-5.625
Vapourise,-5.59375,-5.59375
Saccomyidae,-6.09375,-6.09375
Xiphodynia,-5.96875,-5.96875
Shenanigans,-5.96875,-5.96875
Mossful,-6.0625,-6.0625
Posterette,-5.71875,-5.71875
Saltless,-5.84375,-5.84375
Meekest,-5.9375,-5.9375
Whipmaker,-5.375,-5.375
Dipteron,-5.625,-5.625
Rhodosperm,-5.59375,-5.59375
Eosaurus,-5.6875,-5.6875
Overcame,-5.96875,-5.96875
Rotundity,-6.21875,-6.21875
Fawnery,-5.59375,-5.59375
Uncentrical,-5.71875,-5.71875
Electromer,-5.84375,-5.84375
Phonologer,-5.59375,-5.59375
Wavewise,-5.8125,-5.8125
Ventin,-5.96875,-5.96875
Tubificidae,-5.84375,-5.84375
Stockist,-5.9375,-5.9375
Trainer,-5.375,-5.375
Advisatory,-5.8125,-5.8125
Liquorish,-5.375,-5.375
Onkilonite,-5.71875,-5.71875
Gaminesque,-5.71875,-5.71875
Sarcoseptum,-5.84375,-5.84375
Mobocracies,-5.9375,-5.9375
Nuncupative,-5.6875,-5.6875
Moonet,-5.9375,-5.9375
Faiences,-5.6875,-5.6875
Castile,-6.09375,-6.09375
Chutzpanik,-6.21875,-6.21875
Decanter,-5.59375,-5.59375
Superoffensive,-5.5,-5.5
Metagnath,-5.71875,-5.71875
Sporangiferous,-5.5625,-5.5625
Organical,-5.84375,-5.84375
Cystines,-5.34375,-5.34375
Signaturist,-5.84375,-5.84375
Equerry,-6.21875,-6.21875
Hypnosporic,-5.84375,-5.84375
Miscounsel,-5.59375,-5.59375
Predeterminant,-5.625,-5.625
Demonstrators,-6.4375,-6.4375
Dioxides,-5.96875,-5.96875
Sulphosilicide,-5.46875,-5.46875
Monopodic,-5.71875,-5.71875
Cyprinus,-5.84375,-5.84375
Residence,-5.75,-5.75
Metaloscopy,-6.0625,-6.0625
Temser,-5.84375,-5.84375
Exitance,-5.75,-5.75
Neurale,-5.96875,-5.96875
Foliates,-5.71875,-5.71875
Citynesses,-6.0625,-6.0625
Payees,-5.59375,-5.59375
Precreate,-5.71875,-5.71875
Pinprick,-5.46875,-5.46875
Algolagnic,-5.84375,-5.84375
Megametre,-5.59375,-5.59375
Comtesses,-5.84375,-5.84375
Unconcurrent,-5.71875,-5.71875
Stabilize,-5.9375,-5.9375
Gabbroid,-5.71875,-5.71875
Knaggy,-5.34375,-5.34375
Waxplants,-5.59375,-5.59375
Occipitoatloid,-5.96875,-5.96875
Uphoard,-5.84375,-5.84375
Outwittal,-5.84375,-5.84375
Aments,-5.8125,-5.8125
Applegrower,-5.59375,-5.59375
Granulosis,-6.09375,-6.09375
Apportioner,-5.46875,-5.46875
Managerial,-5.84375,-5.84375
Arbota,-5.8125,-5.8125
Actinia,-5.96875,-5.96875
Brunet,-5.71875,-5.71875
Erasers,-5.59375,-5.59375
Tacheography,-5.84375,-5.84375
Burele,-5.96875,-5.96875
Ramify,-5.84375,-5.84375
Calinago,-5.75,-5.75
Sovietist,-5.59375,-5.59375
Knublet,-5.9375,-5.9375
Drygoodsman,-5.59375,-5.59375
Boobyish,-6.21875,-6.21875
Farandoles,-5.9375,-5.9375
Clamshells,-5.71875,-5.71875
Earlier,-5.9375,-5.9375
Choliamb,-5.59375,-5.59375
Tapissery,-5.84375,-5.84375
Ritratto,-5.8125,-5.8125
Gambler,-5.34375,-5.34375
Motorphobia,-5.96875,-5.96875
Postpositional,-5.84375,-5.84375
Armillaria,-5.71875,-5.71875
Warisons,-5.84375,-5.84375
Calgon,-5.34375,-5.34375
Edentate,-5.59375,-5.59375
Tonograph,-5.8125,-5.8125
Acrologism,-5.84375,-5.84375
Barnyards,-5.71875,-5.71875
Muckthrift,-5.34375,-5.34375
Soroches,-5.96875,-5.96875
Apagoge,-5.9375,-5.9375
Sessions,-6.09375,-6.09375
Dreidel,-5.71875,-5.71875
Succinate,-5.71875,-5.71875
Schnauzers,-5.96875,-5.96875
Jigsaws,-5.9375,-5.9375
Phonomotor,-5.59375,-5.59375
Ravelin,-5.9375,-5.9375
Syconidae,-5.625,-5.625
Iapyges,-5.71875,-5.71875
Telegrams,-5.84375,-5.84375
Systole,-5.71875,-5.71875
Halberdsman,-5.59375,-5.59375
Quaternities,-5.71875,-5.71875
Edgebone,-5.9375,-5.9375
Oostegitic,-6.09375,-6.09375
Bedrift,-5.8125,-5.8125
Fluorid,-5.84375,-5.84375
Horrors,-5.59375,-5.59375
Hematomas,-6.4375,-6.4375
Meloplasties,-5.5,-5.5
Sketchier,-5.5,-5.5
Ganocephalan,-5.5,-5.5
Ecchymoses,-5.625,-5.625
Hexiology,-6.1875,-6.1875
Dunderheads,-5.9375,-5.9375
Teosinte,-5.59375,-5.59375
Lampoonery,-5.84375,-5.84375
Recovery,-6.21875,-6.21875
Dioxindole,-5.84375,-5.84375
Vacherin,-6.09375,-6.09375
Waywode,-5.71875,-5.71875
Lunata,-5.71875,-5.71875
Prepend,-5.84375,-5.84375
Padeye,-5.84375,-5.84375
Rehydrate,-5.71875,-5.71875
Liquefies,-5.71875,-5.71875
Uskara,-6.0625,-6.0625
Tergiversatory,-5.84375,-5.84375
Walkways,-5.84375,-5.84375
Impartive,-5.75,-5.75
Inexistency,-5.96875,-5.96875
Mediatorial,-5.96875,-5.96875
Boronic,-5.9375,-5.9375
Unkinglike,-5.9375,-5.9375
Prediabetic,-5.5,-5.5
Abrogate,-5.71875,-5.71875
Antifrost,-5.84375,-5.84375
Pipework,-5.375,-5.375
Wayfarers,-5.59375,-5.59375
Maxima,-5.84375,-5.84375
Sherberts,-5.5,-5.5
Cortege,-5.8125,-5.8125
Wangun,-6.0625,-6.0625
Unprofuse,-5.59375,-5.59375
Leotards,-5.84375,-5.84375
Settees,-6.0625,-6.0625
Cantharides,-5.71875,-5.71875
Laryngotomies,-6.34375,-6.34375
Hemimeridae,-6.09375,-6.09375
Statics,-5.84375,-5.84375
Hitchier,-5.71875,-5.71875
Gradefinder,-5.71875,-5.71875
Leptochroa,-5.71875,-5.71875
Gilravager,-5.71875,-5.71875
Outborn,-6.09375,-6.09375
Cinquain,-5.46875,-5.46875
Psammotherapy,-6.0,-6.0
Pneumatophony,-5.71875,-5.71875
Protectant,-5.6875,-5.6875
Fumigates,-6.09375,-6.09375
Naseberry,-5.8125,-5.8125
Odontoclast,-5.46875,-5.46875
Charco,-5.625,-5.625
Terrar,-5.625,-5.625
Xanthodont,-5.84375,-5.84375
Shuvra,-5.96875,-5.96875
Paniculate,-5.71875,-5.71875
Artamus,-5.59375,-5.59375
Octoad,-5.46875,-5.46875
Hysterogenous,-5.8125,-5.8125
Arachnitis,-5.71875,-5.71875
Feasances,-5.96875,-5.96875
Atropia,-5.84375,-5.84375
Icekhanas,-6.09375,-6.09375
Restiffen,-5.8125,-5.8125
Glanditerous,-5.625,-5.625
Gravitometer,-5.84375,-5.84375
Telligraph,-5.59375,-5.59375
Megaloureter,-5.6875,-5.6875
Superacromial,-5.5625,-5.5625
Neophytish,-5.71875,-5.71875
Hektometer,-5.8125,-5.8125
Resalvage,-5.5,-5.5
Zygophyte,-5.375,-5.375
Yeastless,-5.125,-5.125
Toadflaxes,-5.59375,-5.59375
Seawoman,-5.75,-5.75
Dealates,-5.59375,-5.59375
Farand,-5.9375,-5.9375
Umbonial,-5.9375,-5.9375
Clubroots,-5.96875,-5.96875
Haplologic,-5.84375,-5.84375
Poiesis,-5.71875,-5.71875
Chromospheres,-5.59375,-5.59375
Preguilty,-5.59375,-5.59375
Interseam,-5.84375,-5.84375
Monoglycerid,-5.71875,-5.71875
Scalary,-5.625,-5.625
Datives,-5.84375,-5.84375
Icemen,-5.71875,-5.71875
Astart,-5.59375,-5.59375
Rubato,-5.59375,-5.59375
Lumbosacral,-6.09375,-6.09375
Capriole,-5.625,-5.625
Cratometry,-5.96875,-5.96875
Glockenspiels,-5.84375,-5.84375
Unhostile,-5.6875,-5.6875
Prisonous,-5.84375,-5.84375
Terebinthina,-5.6875,-5.6875
Somnipathy,-6.21875,-6.21875
Fallible,-5.5,-5.5
Credere,-6.1875,-6.1875
Nouvelles,-5.96875,-5.96875
Reserveless,-5.71875,-5.71875
Hibernic,-5.6875,-5.6875
Lymphadenosis,-6.09375,-6.09375
Preapprove,-5.5,-5.5
Spinnings,-5.46875,-5.46875
Wafers,-5.96875,-5.96875
Tinniest,-5.46875,-5.46875
Necrogenous,-5.625,-5.625
Montross,-5.71875,-5.71875
Tallote,-5.71875,-5.71875
Yeldrin,-5.59375,-5.59375
Haemocytometer,-5.59375,-5.59375
Ectogenic,-5.6875,-5.6875
Refires,-5.84375,-5.84375
Sesuvium,-5.59375,-5.59375
Densest,-5.9375,-5.9375
Thugdom,-6.34375,-6.34375
Raasch,-5.71875,-5.71875
Nondendroidal,-5.59375,-5.59375
Orotherapy,-5.84375,-5.84375
Nonadverbial,-5.6875,-5.6875
Splashproof,-5.71875,-5.71875
Divulgate,-5.625,-5.625
Bashaw,-5.71875,-5.71875
Toshes,-5.59375,-5.59375
Damageous,-5.59375,-5.59375
Hayrake,-5.6875,-5.6875
Nonextenuatory,-5.6875,-5.6875
Veracities,-5.84375,-5.84375
Psorosis,-6.09375,-6.09375
Iotacismus,-5.96875,-5.96875
Ramiro,-5.6875,-5.6875
Parietomastoid,-5.96875,-5.96875
Coambulant,-5.71875,-5.71875
Factualism,-6.21875,-6.21875
Teetaller,-5.8125,-5.8125
Underspecify,-5.84375,-5.84375
Birdwise,-6.21875,-6.21875
Overvoltage,-5.84375,-5.84375
Sternest,-5.75,-5.75
Redismiss,-5.5,-5.5
Tavast,-5.71875,-5.71875
Receptaculitid,-5.6875,-5.6875
Recurve,-5.71875,-5.71875
Pitchblende,-5.59375,-5.59375
Sapful,-5.8125,-5.8125
Guereba,-6.09375,-6.09375
Enteral,-5.84375,-5.84375
Milliares,-5.71875,-5.71875
Dither,-5.8125,-5.8125
Unadmission,-5.8125,-5.8125
Cycadeoidea,-5.84375,-5.84375
Depicts,-5.84375,-5.84375
Upstage,-5.71875,-5.71875
Diffusionism,-5.96875,-5.96875
Armorican,-5.84375,-5.84375
Shortzy,-5.71875,-5.71875
Peripteral,-5.8125,-5.8125
Treeful,-5.84375,-5.84375
Freith,-5.6875,-5.6875
Knightlike,-5.6875,-5.6875
Studdings,-5.71875,-5.71875
Presuffer,-5.96875,-5.96875
Pygididae,-5.84375,-5.84375
Myomatous,-5.84375,-5.84375
Cocker,-5.59375,-5.59375
Terminology,-5.96875,-5.96875
Understand,-5.9375,-5.9375
Undercooks,-5.46875,-5.46875
Subcancellate,-5.96875,-5.96875
Nighter,-5.71875,-5.71875
Vesuvianite,-5.34375,-5.34375
Pseudobenthos,-5.84375,-5.84375
Supercensure,-5.71875,-5.71875
Coiffes,-6.09375,-6.09375
Intrusion,-5.71875,-5.71875
Toilet,-5.8125,-5.8125
Offcast,-6.21875,-6.21875
Ampelopsin,-5.96875,-5.96875
Cnidocyst,-5.6875,-5.6875
Juncture,-5.96875,-5.96875
Nodiferous,-5.71875,-5.71875
Mosstroopery,-5.71875,-5.71875
Cirsium,-5.59375,-5.59375
Vesicates,-5.59375,-5.59375
Chlamydozoan,-5.84375,-5.84375
Centrodesmose,-6.21875,-6.21875
Inorganic,-5.71875,-5.71875
Proconformity,-5.84375,-5.84375
Cryptozygy,-5.59375,-5.59375
Tanists,-5.96875,-5.96875
Monogynoecial,-5.71875,-5.71875
Rentals,-5.84375,-5.84375
Laconisms,-6.09375,-6.09375
Teaspoonsful,-5.6875,-5.6875
Optimates,-6.09375,-6.09375
Blunderbuss,-5.59375,-5.59375
Mushroomlike,-5.96875,-5.96875
Analities,-5.96875,-5.96875
Onside,-6.3125,-6.3125
Undertone,-5.5,-5.5
Rerelease,-5.59375,-5.59375
Verruciform,-5.6875,-5.6875
Opobalsam,-6.09375,-6.09375
Procris,-5.84375,-5.84375
Reavoidance,-5.96875,-5.96875
Profulgent,-5.71875,-5.71875
Mijnheers,-6.09375,-6.09375
Upflows,-5.96875,-5.96875
Spiteproof,-5.59375,-5.59375
Plexus,-5.84375,-5.84375
Unfaithworthy,-5.59375,-5.59375
Delsarte,-5.84375,-5.84375
Ileocolostomy,-6.09375,-6.09375
Nontraveller,-5.5,-5.5
Wonners,-6.1875,-6.1875
Subreader,-5.84375,-5.84375
Pancratiast,-5.75,-5.75
Anserinae,-5.96875,-5.96875
Fetiches,-5.71875,-5.71875
Semioblivious,-5.625,-5.625
Chionanthus,-5.9375,-5.9375
Commark,-5.71875,-5.71875
Lingcod,-5.59375,-5.59375
Subpostscript,-5.71875,-5.71875
Rattier,-5.96875,-5.96875
Departure,-5.625,-5.625
Stercorol,-5.46875,-5.46875
Rosolio,-5.84375,-5.84375
Subtrigonal,-5.84375,-5.84375
Staunches,-5.84375,-5.84375
Encheson,-5.84375,-5.84375
Picaroon,-5.5,-5.5
Hickeyes,-5.71875,-5.71875
Noonlit,-6.09375,-6.09375
Magnifications,-6.1875,-6.1875
Phthalyl,-5.5,-5.5
Sonarmen,-5.96875,-5.96875
Silicify,-5.625,-5.625
Hellene,-6.09375,-6.09375
Scorser,-5.59375,-5.59375
Floruit,-5.9375,-5.9375
Obpyriform,-6.09375,-6.09375
Hornify,-5.6875,-5.6875
Plumbosolvent,-5.71875,-5.71875
Noctilucan,-5.84375,-5.84375
Handistroke,-6.09375,-6.09375
Overdilate,-5.6875,-5.6875
Mahori,-5.84375,-5.84375
Cacochroia,-5.71875,-5.71875
Borele,-6.0625,-6.0625
Eductions,-5.875,-5.875
Paneity,-5.625,-5.625
Emporium,-5.46875,-5.46875
Enosis,-5.96875,-5.96875
Branchellion,-5.71875,-5.71875
Showpiece,-5.71875,-5.71875
Inspectress,-5.34375,-5.34375
Moonfish,-5.96875,-5.96875
Bendways,-5.6875,-5.6875
Mylohyoid,-6.09375,-6.09375
Crestfish,-5.8125,-5.8125
Potassium,-5.71875,-5.71875
Affricative,-6.0625,-6.0625
Render,-6.1875,-6.1875
Coenesthesis,-5.96875,-5.96875
Zounds,-6.09375,-6.09375
Plentitude,-6.4375,-6.4375
Epigone,-5.59375,-5.59375
Mentoniere,-5.59375,-5.59375
Tagalize,-6.1875,-6.1875
Flaser,-5.8125,-5.8125
Enfeeblements,-6.09375,-6.09375
Communicate,-5.96875,-5.96875
Shaula,-5.71875,-5.71875
Seromucous,-5.625,-5.625
Ravison,-5.71875,-5.71875
Sharnbud,-5.71875,-5.71875
Rabbinize,-5.84375,-5.84375
Bufagin,-5.9375,-5.9375
Cascan,-5.46875,-5.46875
Collyr,-5.71875,-5.71875
Hypospadias,-5.96875,-5.96875
Abjurer,-5.46875,-5.46875
Pneumonography,-5.71875,-5.71875
Noctambulist,-5.46875,-5.46875
Bloodguilty,-5.59375,-5.59375
Targumist,-5.25,-5.25
Continentals,-6.21875,-6.21875
Smokies,-5.59375,-5.59375
Anatomise,-5.96875,-5.96875
Repone,-5.84375,-5.84375
Osteomatoid,-5.96875,-5.96875
Hydria,-5.71875,-5.71875
Medications,-5.84375,-5.84375
Lorate,-5.96875,-5.96875
Roostership,-6.21875,-6.21875
Huntresses,-5.625,-5.625
Zirconate,-5.9375,-5.9375
Squeezy,-5.71875,-5.71875
Sheathery,-5.59375,-5.59375
Rigidist,-5.71875,-5.71875
Dodkin,-5.46875,-5.46875
Precinctive,-5.71875,-5.71875
Praescutum,-5.84375,-5.84375
Nandina,-6.0625,-6.0625
Pluton,-5.71875,-5.71875
Playmaker,-5.84375,-5.84375
Withdaw,-5.375,-5.375
Cautionry,-5.375,-5.375
Dissolutive,-5.59375,-5.59375
Hypoparia,-6.21875,-6.21875
Holism,-6.21875,-6.21875
Vespids,-5.71875,-5.71875
Unluminiferous,-5.59375,-5.59375
Benzoyls,-5.625,-5.625
Schoolgirlhood,-5.96875,-5.96875
Cynosarges,-5.71875,-5.71875
Cataplexy,-5.84375,-5.84375
Huguenots,-6.1875,-6.1875
Barcan,-5.59375,-5.59375
